 burst ID delayed:age delayed:massformed delayed:metallicity delayed:tau dust:Av nebular:logU redshift stellar_mass formed_mass sfr ssfr nsfr mass_weighted_age tform tquench mass_weighted_zmet chisq_phot continuum
9728 0.24 398559 0.02409 7.79219 0.1134 7.24093 0.0349 -1.72963 3.62737 7.75758 7.79219 0.6215 -7.96363 1.23036 0.00809 1.68697 99.0 0.11353 64.15839 1.2215e-19
9729 0.07 3985618 0.12068 9.08263 0.39113 7.05757 0.86623 -3.17228 2.39279 8.99354 9.08263 9.70928 -7.94894 1.38619 0.0406 2.62382 99.0 0.39112 22.60573 2.8704e-19
9730 0.3 3985619 0.01063 7.85593 0.56247 6.3059 0.34145 -1.69889 2.07755 7.83876 7.85593 0.71974 -7.98254 1.49381 0.00366 3.10482 99.0 0.56177 85.0321 4.6166e-19
9731 0.01 3985720 0.89957 9.17361 1.26489 7.81979 0.60252 -2.68475 2.24565 9.01642 9.17361 3.28703 -8.53263 0.79788 0.30929 2.57328 99.0 1.26094 17.57868 1.2960000000000002e-19
9732 0.3 3985839 0.01138 8.87444 1.2462 6.93857 0.91597 -3.29676 3.15344 8.85354 8.87444 7.51093 -7.97768 1.30181 0.0039 1.99327 99.0 1.24341 45.48725 2.8122e-19
9733 0.3 3985922 0.01029 8.04015 1.41627 6.96963 0.00731 -1.07063 3.35201 8.02074 8.04015 1.10003 -7.97965 1.27168 0.00355 1.8603 99.0 1.41233 102.77507 4.2879000000000005e-19
9734 0.3 3986041 0.01031 7.43066 1.22719 7.50166 0.01603 -1.14471 2.23895 7.41253 7.43066 0.27034 -7.98036 1.46129 0.00356 2.88071 99.0 1.22468 53.39582 3.6575e-19
9735 0.19 3986059 0.03933 8.26034 0.21951 7.44524 0.1331 -1.47345 3.01181 8.2021 8.26034 1.82639 -7.94879 1.32364 0.01316 2.08805 99.0 0.21948 16.06602 3.2848e-19
9736 0.3 3986217 0.01064 7.62154 0.72871 7.48672 0.38399 -3.58494 1.76529 7.60409 7.62154 0.41956 -7.98149 1.56146 0.00366 3.62877 99.0 0.72785 109.08773 2.7911e-19
9737 0.01 3986395 0.60686 9.41808 1.73321 8.14772 0.69161 -1.78248 1.72799 9.26691 9.41808 7.88381 -8.38131 1.04005 0.20572 3.47982 99.0 1.72619 13.35976 5.2434e-19
9738 0.3 3986669 0.01096 8.23859 0.22313 7.56359 0.42605 -2.19586 2.53946 8.22218 8.23859 1.73718 -7.98348 1.4046 0.00377 2.52688 99.0 0.22308 28.76448 5.5242e-19
9739 0.0 3986871 1.62578 9.83231 1.18686 7.76569 0.10594 -2.61555 3.06032 9.64467 9.83231 7.72773 -8.77515 0.35123 0.56253 1.50002 99.0 1.18383 34.8562 4.4009e-19
9740 0.01 3986980 0.57484 9.23516 0.02664 7.87392 0.03122 -2.31751 3.35446 9.08677 9.23516 5.40051 -8.35275 0.76529 0.19487 1.67006 99.0 0.02669 85.7965 3.7135000000000005e-19
9741 0.3 3987062 0.01009 8.20937 0.20949 6.80113 1.01676 -1.9536 2.06819 8.19614 8.20937 1.62412 -7.98547 1.49574 0.00349 3.11895 99.0 0.20946 772.3305 1.7843000000000002e-19
9742 0.3 3987662 0.01016 7.98484 0.22594 6.67325 0.58971 -1.41716 2.08314 7.97104 7.98484 0.96848 -7.98522 1.49266 0.00351 3.09681 99.0 0.22588 394.84769 3.327e-19
9743 0.3 398768 0.01016 8.054 0.49853 7.38623 0.00484 -3.95632 3.14591 8.03885 8.054 1.13566 -7.98381 1.30298 0.00351 1.99971 99.0 0.49806 283.48325 5.5041e-19
9744 0.02 3987713 0.35862 10.21797 0.11823 8.08969 1.01728 -3.07927 2.34051 10.08515 10.21797 75.81523 -8.19254 1.10574 0.12086 2.6173 99.0 0.11847 37.92607 1.1234e-18
9745 0.0 3987784 1.43222 10.85492 1.06465 7.72843 1.31109 -2.22193 3.55407 10.67309 10.85492 91.43613 -8.72048 0.33715 0.49729 1.24379 99.0 1.0635 34.11466 1.3246000000000002e-19
9746 -0.0 3988091 2.24745 11.08186 0.17065 1.17286 1.44767 -1.65934 2.53066 10.85453 11.08186 51.29104 -9.14436 0.04065 0.97342 1.598 99.0 0.17116 25.61209 1.7451000000000002e-19
9747 0.3 3988213 0.01105 8.25399 0.24337 7.19257 0.51073 -2.19659 2.3104 8.23608 8.25399 1.79987 -7.9831 1.44738 0.0038 2.78952 99.0 0.24328 27.98397 5.048900000000001e-19
9748 0.28 3988345 0.01589 9.42452 1.11859 6.90694 1.71104 -2.60953 2.22837 9.39491 9.42452 26.65455 -7.96981 1.46305 0.00538 2.89009 99.0 1.11704 17.6975 3.1407000000000004e-19
9749 0.29 3988385 0.01348 7.71418 0.35526 6.95404 0.67127 -2.01602 2.07142 7.69491 7.71418 0.51931 -7.97796 1.49502 0.00459 3.11248 99.0 0.35517 19.93821 1.6047000000000002e-19
9750 0.0 3988905 1.23053 9.22442 0.46012 7.94142 0.32176 -2.39769 1.55649 9.04404 9.22442 2.34805 -8.66979 0.76242 0.43043 3.62296 99.0 0.46056 32.01016 6.8422e-19
9751 0.0 398911 1.62569 8.96792 0.07546 8.63456 0.32347 -2.36641 1.76062 8.77232 8.96792 1.03306 -8.77293 0.60061 0.56545 3.02967 99.0 0.07608 16.07677 2.2673e-19
9752 0.02 3989210 0.34121 9.43777 0.39228 7.42618 0.91443 -2.30182 1.75659 9.30601 9.43777 12.71391 -8.18142 1.2398 0.11571 3.49332 99.0 0.39228 25.8289 5.7401e-19
9753 0.29 3989218 0.01246 7.84743 0.69213 7.58285 0.97582 -3.10788 1.96004 7.8246 7.84743 0.7058 -7.97791 1.51819 0.00426 3.28503 99.0 0.69121 27.19722 1.0732000000000001e-19
9754 0.03 3989234 0.24856 9.22991 0.01155 7.56591 0.02026 -2.02721 3.64355 9.10686 9.22991 10.4716 -8.0751 1.02892 0.0834 1.60462 99.0 0.01161 78.26841 6.085400000000001e-19
9755 0.3 398960 0.01055 7.75557 0.22896 7.04927 0.66843 -1.97157 2.07139 7.74064 7.75557 0.57124 -7.98433 1.49508 0.00364 3.11391 99.0 0.2289 73.45412 1.5710000000000002e-19
9756 0.28 3990170 0.0148 7.44279 0.86651 7.3078 0.03335 -1.53778 3.20237 7.41768 7.44279 0.278 -7.97156 1.2935 0.00502 1.95107 99.0 0.86585 55.39672 9.0784e-20
9757 0.01 3990189 0.89271 9.66608 0.25832 7.73698 0.64055 -3.12433 2.84991 9.49931 9.66608 9.03982 -8.52097 0.65423 0.30323 1.92144 99.0 0.25853 24.175 1.8106000000000002e-19
9758 0.3 3990235 0.01066 7.78722 1.9012 7.34946 0.04393 -1.08079 3.87415 7.76338 7.78722 0.61442 -7.97739 1.19845 0.00367 1.57071 99.0 1.89645 170.16425 1.3031000000000002e-19
9759 0.06 3990240 0.13824 9.18057 0.41024 7.20364 0.3581 -2.56801 1.94581 9.08635 9.18057 12.21711 -7.94489 1.47311 0.04664 3.24962 99.0 0.41021 23.03495 2.5122e-18
9760 0.29 3990450 0.01296 8.91019 0.26747 7.12037 0.6553 -1.61089 2.87236 8.88967 8.91019 8.15535 -7.97925 1.34692 0.00442 2.21163 99.0 0.26736 22.14233 7.8503000000000005e-19
9761 0.2 3990488 0.03533 9.04574 0.22583 6.81908 0.48934 -1.98068 2.81736 8.99646 9.04574 11.14275 -7.95022 1.356 0.01182 2.25099 99.0 0.22578 15.63863 1.054e-18
9762 0.0 3990493 1.57337 10.06326 1.43057 8.84062 0.01983 -1.3372 2.73628 9.87798 10.06326 13.34745 -8.75288 0.42911 0.54296 1.79503 99.0 1.42475 153.01117 1.2713e-18
9763 0.27 3990727 0.01849 8.78221 0.65317 8.83646 0.71868 -2.22092 2.07543 8.75026 8.78221 6.07377 -7.96809 1.49425 0.00623 3.10456 99.0 0.65214 34.47437 1.2316e-18
9764 0.18 3990742 0.04155 8.45636 0.35797 5.95963 0.65165 -2.11692 2.07458 8.40168 8.45636 2.86553 -7.94647 1.49366 0.01397 3.09664 99.0 0.358 11.21306 4.6476e-19
9765 0.02 3991144 0.30192 9.41111 0.31341 7.05087 0.84796 -2.10911 1.92799 9.28124 9.41111 12.72365 -8.13751 1.26634 0.10136 3.21516 99.0 0.31339 24.07981 5.5368e-19
9766 0.3 3992331 0.01061 9.11348 1.90919 9.84934 0.99948 -1.05209 3.97479 9.0913 9.11348 13.02348 -7.97745 1.18522 0.00365 1.52378 99.0 1.90437 137.54314 2.1002000000000002e-19
9767 0.3 3992376 0.01062 8.26098 0.22258 7.26193 0.02237 -1.19547 2.94232 8.24615 8.26098 1.82908 -7.98427 1.3354 0.00366 2.15467 99.0 0.22253 72.0563 9.3669e-19
9768 0.3 3992403 0.01202 7.34305 1.10988 7.20217 0.03789 -1.35007 2.62751 7.32219 7.34305 0.22096 -7.97672 1.3883 0.00411 2.43213 99.0 1.10847 52.48217 1.4585e-19
9769 0.3 3992487 0.01022 7.47771 0.98313 7.07386 0.50835 -3.80942 1.51945 7.46074 7.47771 0.30128 -7.98174 1.61975 0.00353 4.15073 99.0 0.98304 143.88652 3.7025e-19
9770 0.01 3992748 0.57516 9.49051 0.18931 7.87549 0.52373 -3.09743 2.54468 9.34043 9.49051 9.50911 -8.35956 0.89269 0.19506 2.33126 99.0 0.18939 22.15165 3.9583000000000003e-19
9771 0.02 3992919 0.35445 9.1022 0.99732 7.71543 0.16893 -3.33723 3.1016 8.97422 9.1022 5.85859 -8.19161 0.98472 0.11984 1.91081 99.0 0.99732 22.51781 3.1665e-19
9772 0.3 3992925 0.0104 8.56365 0.61661 6.422 1.32209 -2.94173 2.0923 8.54772 8.56365 3.67197 -7.98281 1.49077 0.00358 3.08333 99.0 0.6158 69.35057 1.8461000000000002e-19
9773 0.0 3992949 1.42907 11.12348 0.04106 7.82042 2.32693 -1.81713 2.04206 10.92629 11.12348 169.13001 -8.70922 0.60045 0.49222 2.70302 99.0 0.04131 32.36431 1.1505000000000002e-19
9774 0.29 3993017 0.01309 8.1001 0.21415 6.85309 0.50661 -1.76399 2.21089 8.08132 8.1001 1.26285 -7.97837 1.46646 0.00446 2.91676 99.0 0.21412 19.78167 4.0592000000000005e-19
9775 0.02 3993270 0.39897 10.02002 0.45715 7.72418 0.80555 -3.42408 3.21957 9.88605 10.02002 42.64344 -8.23271 0.91558 0.1358 1.79679 99.0 0.45744 11.49668 3.7246e-19
9776 0.3 3993555 0.01101 8.07828 0.2969 7.6176 0.79838 -2.06819 1.78096 8.06114 8.07828 1.20095 -7.983 1.5579 0.00378 3.59827 99.0 0.29678 29.80772 3.8280000000000005e-19
9777 0.3 3993674 0.01012 9.12302 1.96951 7.12162 0.44534 -1.02097 3.99706 9.10251 9.12302 13.31286 -7.97831 1.18233 0.0035 1.51384 99.0 1.96496 423.18383 9.652800000000001e-19
9778 0.3 3993837 0.01053 7.65381 1.3596 7.28132 0.01041 -1.14869 3.25407 7.63491 7.65381 0.45192 -7.97926 1.28637 0.00363 1.92429 99.0 1.35602 50.31175 1.8817000000000002e-19
9779 0.0 3993922 1.8528 10.6726 0.12282 7.83584 0.9683 -2.2257 2.4368 10.47182 10.6726 46.4772 -8.81753 0.40183 0.65133 1.99923 99.0 0.12373 18.87677 6.519100000000001e-19
9780 0.3 3993930 0.01071 8.43011 0.84331 6.88098 0.67592 -3.25728 3.127 8.41158 8.43011 2.69995 -7.98108 1.30592 0.00369 2.01314 99.0 0.84261 52.21456 2.3069e-19
9781 0.24 3994030 0.02399 7.72413 0.95779 7.35475 0.05964 -1.87668 3.24152 7.68685 7.72413 0.53135 -7.96021 1.28706 0.0081 1.92148 99.0 0.95755 15.23568 1.3124000000000002e-19
9782 0.03 399421 0.25157 8.89252 1.31455 7.60132 0.04398 -1.36061 2.76368 8.7704 8.89252 4.67832 -8.08021 1.16079 0.08453 2.21784 99.0 1.30988 68.4208 4.5663e-19
9783 0.01 3994321 0.69508 8.66539 0.36368 7.3479 0.08158 -2.38979 2.34648 8.51228 8.66539 1.19669 -8.43377 0.86829 0.23777 2.51835 99.0 0.36377 15.39301 1.9749000000000003e-19
9784 -0.07 3994356 0.92973 9.94721 0.00528 0.11314 0.40144 -2.21009 1.556 9.71569 9.94721 0.25423 -10.34559 -0.96512 0.69563 3.43257 99.0 0.00528 116.32407 1.1768000000000002e-19
9785 0.0 3994387 2.51882 10.63929 1.17605 8.47617 0.75403 -2.05253 1.95279 10.43281 10.63929 30.97792 -8.95492 0.35619 0.88554 2.4051 99.0 1.1733 75.11195 1.2371e-18
9786 0.08 399444 0.10209 8.02467 0.75451 7.46109 0.10636 -1.86998 3.11853 7.94107 8.02467 0.96774 -7.95558 1.27962 0.03411 1.98851 99.0 0.75479 47.6428 7.9716e-20
9787 0.03 3994939 0.2904 9.10414 0.42224 7.70342 0.4878 -2.98458 3.17031 8.97974 9.10414 6.35297 -8.12653 1.04756 0.09777 1.83958 99.0 0.42229 15.17265 1.619e-19
9788 0.02 3995150 0.32249 9.25279 1.06834 7.6724 0.14947 -2.48988 3.88243 9.12578 9.25279 8.58454 -8.15862 0.91843 0.11011 1.46501 99.0 1.06713 26.59182 2.4082e-19
9789 0.29 3995420 0.0128 7.43914 1.35323 6.74404 0.0697 -1.36764 2.81887 7.41519 7.43914 0.27567 -7.97497 1.35586 0.00437 2.25621 99.0 1.34888 41.68608 1.1901e-19
9790 0.2 3995754 0.0332 8.66551 0.25764 6.71114 0.22043 -1.38509 2.98407 8.61819 8.66551 4.64257 -7.95378 1.32819 0.01113 2.11241 99.0 0.25756 15.66861 7.954e-19
9791 -0.14 3996025 0.6878 9.79794 0.0228 0.06512 0.12622 -1.06807 1.89425 9.57779 9.79794 0.06134 -10.78936 -1.48106 0.5557 2.84826 3.25963 0.02287 762.12123 4.1602e-20
9792 0.01 3996591 0.51903 9.56925 0.30428 7.26105 0.679 -1.79357 2.54704 9.42143 9.56925 12.39158 -8.32626 0.93474 0.17652 2.33604 99.0 0.30434 25.46074 3.2437000000000004e-19
9793 0.2 3996670 0.03526 8.5887 0.33781 7.54727 0.56361 -1.92801 2.82553 8.54069 8.5887 3.89002 -7.95186 1.35263 0.01179 2.24093 99.0 0.33775 18.07468 3.0927e-19
9794 0.27 3997378 0.01697 8.6969 0.5339 6.52847 1.03037 -2.38402 1.97821 8.6718 8.6969 4.99059 -7.97069 1.51439 0.00573 3.25214 99.0 0.53321 27.12252 5.3344e-19
9795 -0.02 3997476 2.72056 10.83003 0.03406 0.38962 0.58318 -1.97949 2.03854 10.55401 10.83003 1.27588 -10.4446 -1.22178 1.95511 1.23489 2.84492 0.03434 14.22935 9.8748e-20
9796 -0.07 3997578 1.61747 10.87555 0.16687 0.11495 0.07355 -3.71788 1.53903 10.62064 10.87555 0.01115 -12.58457 -3.23187 1.38828 2.72302 3.36109 0.16762 74.60212 1.7112e-20
9797 0.0 3997615 2.22694 9.84049 1.24002 7.4426 0.90981 -2.22625 2.05285 9.63535 9.84049 5.66287 -8.90923 0.37456 0.79497 2.33674 99.0 1.23643 14.37273 1.2382e-19
9798 0.0 3997783 1.28523 9.25005 0.10266 7.92894 0.76258 -1.99143 1.61177 9.06297 9.25005 2.39349 -8.68657 0.72036 0.4585 3.39461 99.0 0.10322 25.26211 2.0195e-19
9799 0.01 3997999 1.10722 10.16541 1.16639 8.31108 0.60951 -1.94586 2.49202 9.99385 10.16541 23.5305 -8.61894 0.62183 0.38101 2.2019 99.0 1.16371 5.96885 6.768100000000001e-19
9800 0.08 3998715 0.10646 8.65166 0.10523 7.50791 0.41872 -2.00882 1.60939 8.56502 8.65166 4.23807 -7.93467 1.55498 0.03561 3.90734 99.0 0.10529 15.58794 1.1759e-18
9801 0.03 3999091 0.23544 9.16769 0.48938 7.60153 0.78819 -2.01492 1.70793 9.05376 9.16769 8.92901 -8.06199 1.3747 0.07894 3.65919 99.0 0.48925 13.83582 6.5112e-19
9802 0.06 3999538 0.14019 10.07395 0.37328 7.52123 1.26966 -2.38973 2.29281 9.97844 10.07395 91.8825 -7.9652 1.42518 0.04698 2.76264 99.0 0.37325 33.43628 1.0638e-18
9803 0.3 4000158 0.01079 7.76268 0.49256 6.88057 0.61441 -2.41098 2.06396 7.74617 7.76268 0.58067 -7.98162 1.49662 0.00371 3.12478 99.0 0.49212 65.02165 2.2271e-19
9804 0.28 4000179 0.01494 8.82781 0.31541 7.38025 0.72187 -1.55768 2.34675 8.80618 8.82781 6.74624 -7.97533 1.44041 0.00506 2.74377 99.0 0.31529 10.23435 9.3962e-19
9805 0.23 4000276 0.02663 8.54151 0.3176 7.20556 0.57352 -2.36972 2.94754 8.50295 8.54151 3.48949 -7.96265 1.33301 0.00893 2.13979 99.0 0.31751 36.64958 2.9113000000000003e-19
9806 0.12 400081 0.07019 8.44027 0.01657 7.07451 0.00516 -1.65998 3.16978 8.36806 8.44027 2.7639 -7.92951 1.29817 0.02348 1.96391 99.0 0.01658 337.04144 4.4723e-19
9807 0.0 4000823 1.65454 9.49855 0.98465 7.70395 0.27629 -2.46007 2.55139 9.31022 9.49855 3.46835 -8.78837 0.42773 0.58655 1.92738 99.0 0.98481 12.47694 2.2527000000000003e-19
9808 0.03 4001082 0.27126 9.30582 0.20485 8.33694 0.64922 -2.18957 2.44548 9.18803 9.30582 10.48682 -8.10418 1.1991 0.09087 2.51919 99.0 0.20484 32.91169 4.3078000000000004e-19
9809 0.3 4001118 0.01102 7.62872 0.25431 7.02477 0.71603 -2.17842 1.66359 7.6118 7.62872 0.42655 -7.98306 1.58499 0.00379 3.83038 99.0 0.25421 43.9841 1.8266000000000003e-19
9810 0.02 4002121 0.43835 9.3602 0.47724 7.60344 0.81642 -2.18423 2.33886 9.22829 9.3602 9.10278 -8.26188 1.04884 0.14778 2.57978 99.0 0.47721 29.43963 2.1878000000000003e-19
9811 0.3 4002502 0.0103 7.81477 0.35882 6.67985 0.43918 -1.70231 2.0722 7.8002 7.81477 0.65466 -7.98412 1.49491 0.00355 3.11287 99.0 0.35874 92.95028 3.4823000000000004e-19
9812 0.2 400344 0.03621 8.88923 0.531 8.04459 1.22181 -2.49417 1.96983 8.83775 8.88923 7.77108 -7.95122 1.51242 0.01214 3.26273 99.0 0.53023 11.56325 3.5771e-19
9813 0.3 4003890 0.01115 8.01552 0.17772 6.76287 0.04581 -1.16909 2.7751 8.00035 8.01552 1.03937 -7.98308 1.36326 0.00383 2.297 99.0 0.17775 58.23356 5.9847e-19
9814 0.3 4004041 0.01168 8.02249 0.24072 7.29509 1.08607 -2.09953 1.61533 8.00582 8.02249 1.05619 -7.98183 1.59644 0.004 3.93165 99.0 0.24064 25.21457 1.9398000000000003e-19
9815 0.09 4004127 0.09273 9.47992 0.438 7.25137 1.08188 -3.56388 3.31806 9.39862 9.47992 28.26112 -7.94202 1.26349 0.03105 1.85347 99.0 0.43782 24.47632 1.9068000000000001e-19
9816 0.3 4005093 0.01041 8.3339 0.35418 6.83747 0.42282 -1.88101 2.97177 8.31877 8.3339 2.16348 -7.98397 1.33061 0.00359 2.13113 99.0 0.35409 53.84079 3.8950000000000003e-19
9817 0.3 4005136 0.01047 7.64231 0.29104 7.15647 0.36454 -1.64726 2.08129 7.62747 7.64231 0.44011 -7.98373 1.49304 0.00361 3.0994 99.0 0.29092 115.94737 2.8316000000000004e-19
9818 0.0 4005335 1.49296 9.55435 0.26232 8.47993 0.14091 -2.48562 2.03413 9.36505 9.55435 4.15829 -8.73296 0.57653 0.52206 2.6268 99.0 0.26268 10.92831 9.2866e-19
9819 0.06 4005375 0.13025 8.85913 0.26631 8.03446 0.40561 -2.14133 2.65068 8.7688 8.85913 5.75877 -7.94229 1.35811 0.04373 2.3626 99.0 0.26625 28.18971 3.7376e-19
9820 0.01 4005955 1.1519 9.45189 0.2968 7.97383 0.11767 -1.53738 2.92652 9.27566 9.45189 4.41184 -8.63137 0.52707 0.39939 1.76716 99.0 0.29712 17.64931 3.0710000000000004e-19
9821 0.3 4006236 0.01022 8.02056 0.207 6.8238 0.00731 -1.03341 2.8366 8.00699 8.02056 1.05151 -7.98508 1.35288 0.00353 2.2436 99.0 0.20698 289.99836 6.421500000000001e-19
9822 0.03 4006827 0.29152 9.01656 0.4644 7.25359 0.08678 -1.65193 2.60898 8.89553 9.01656 5.65291 -8.1268 1.13933 0.09809 2.35188 99.0 0.46455 14.36712 6.683500000000001e-19
9823 0.01 4006882 1.0536 9.17415 0.21872 8.21583 0.07837 -2.21097 1.86193 8.99709 9.17415 2.49204 -8.59694 0.76106 0.36336 3.06815 99.0 0.21881 25.17343 8.336200000000001e-19
9824 0.03 400691 0.28273 9.18817 0.27807 7.5829 0.14876 -1.56658 2.40216 9.0658 9.18817 8.2215 -8.12605 1.17796 0.09752 2.58003 99.0 0.27807 35.92998 1.1465e-18
9825 0.3 4007018 0.01061 8.16814 0.45399 7.36277 1.29749 -2.81424 1.80092 8.15113 8.16814 1.47702 -7.98283 1.55339 0.00365 3.56138 99.0 0.45371 65.17109 1.1505000000000002e-19
9826 0.3 4007045 0.01039 7.89267 0.46627 7.02501 0.99901 -2.91122 1.92668 7.87603 7.89267 0.78329 -7.98331 1.52567 0.00358 3.34165 99.0 0.46593 83.83282 1.3643000000000002e-19
9827 0.3 4007284 0.01032 7.98886 0.24867 7.06411 0.01558 -1.37694 2.95162 7.97431 7.98886 0.97748 -7.98466 1.33389 0.00356 2.14731 99.0 0.24858 119.54216 5.165900000000001e-19
9828 0.3 4007285 0.01204 8.04699 0.31939 7.02413 0.27266 -1.8636 2.62102 8.02721 8.04699 1.11748 -7.98064 1.39001 0.00412 2.44314 99.0 0.31928 22.53157 4.1503000000000005e-19
9829 0.29 4007288 0.0128 7.63025 0.25632 6.35626 0.13917 -2.14784 2.0366 7.60835 7.63025 0.42806 -7.97952 1.50231 0.00436 3.16595 99.0 0.25622 15.20011 5.653900000000001e-19
9830 0.01 400729 0.59231 9.64799 1.01646 7.14752 0.36263 -2.41355 3.94135 9.49892 9.64799 13.54225 -8.3742 0.6638 0.203 1.35687 99.0 1.01616 7.83661 1.845e-19
9831 0.05 400992 0.15987 8.6614 0.28694 7.56369 0.17302 -2.17899 2.75212 8.56438 8.6614 3.37882 -7.96693 1.29435 0.05381 2.25859 99.0 0.28693 28.43838 3.4657e-19
9832 0.29 4010233 0.01346 8.36432 0.67419 9.19425 1.42025 -2.80305 1.72253 8.34345 8.36432 2.32046 -7.9763 1.5711 0.00458 3.70966 99.0 0.67324 37.33517 1.4877000000000001e-19
9833 0.15 4010306 0.05279 9.46343 0.4196 7.6612 0.44299 -1.69085 2.81312 9.39767 9.46343 29.15256 -7.93901 1.35618 0.01765 2.24862 99.0 0.41945 21.81397 2.2662e-18
9834 0.3 4010456 0.01085 9.02123 1.02231 7.01995 0.84723 -3.11074 3.14608 9.00199 9.02123 10.53135 -7.98 1.30295 0.00373 1.99901 99.0 1.022 67.10326 5.137200000000001e-19
9835 0.19 401128 0.03692 9.80778 0.65877 6.86339 0.96714 -2.44855 2.84816 9.75542 9.80778 64.42156 -7.94857 1.35003 0.01237 2.22096 99.0 0.65799 23.71016 1.5942e-18
9836 0.01 4012396 0.89858 9.28615 0.07044 7.69569 0.03736 -1.65131 3.1603 9.11198 9.28615 3.69255 -8.53733 0.58852 0.31219 1.65966 99.0 0.07092 42.53363 2.7956e-19
9837 0.3 4018742 0.01013 8.62324 1.97297 6.88352 0.04263 -1.02368 3.9979 8.60287 8.62324 4.21205 -7.97831 1.18222 0.0035 1.51344 99.0 1.96849 675.56922 9.0638e-19
9838 0.25 401906 0.02079 8.09562 1.79774 7.59942 0.05155 -1.14167 3.97567 8.0565 8.09562 1.24989 -7.95891 1.1851 0.00699 1.51858 99.0 1.79123 167.7235 1.7276e-19
9839 0.3 4019950 0.01089 7.93329 0.6643 6.48807 0.13149 -3.62025 3.36989 7.91519 7.93329 0.86008 -7.9813 1.26904 0.00374 1.8486 99.0 0.66344 42.72322 2.3443e-19
9840 0.3 402009 0.01122 7.54006 0.5384 7.69315 0.01322 -3.74752 3.14965 7.52187 7.54006 0.34779 -7.98085 1.30239 0.00386 1.99642 99.0 0.53773 93.40305 1.5936000000000002e-19
9841 0.07 402396 0.11492 8.14256 1.39127 7.26595 0.09609 -1.77512 2.92964 8.05476 8.14256 1.30695 -7.94047 1.3087 0.03857 2.11874 99.0 1.38623 12.97932 1.2715e-19
9842 0.3 402461 0.01156 7.49667 0.27662 6.76311 0.52788 -2.03394 1.57814 7.47921 7.49667 0.31472 -7.98183 1.60539 0.00397 4.01443 99.0 0.27651 77.9455 2.3941000000000003e-19
9843 0.24 4032173 0.023 8.56712 1.45341 7.28503 0.92854 -3.65227 2.75625 8.52605 8.56712 3.7014 -7.95773 1.36611 0.00775 2.30636 99.0 1.44844 31.9829 1.5949000000000002e-19
9844 0.3 403391 0.01086 7.73261 0.22943 7.26355 0.2708 -1.95163 2.97666 7.71754 7.73261 0.54183 -7.9834 1.32982 0.00374 2.12727 99.0 0.22936 118.98877 1.3983e-19
9845 0.0 403406 1.55379 9.77651 0.0859 7.64047 0.78515 -2.6325 1.52794 9.58301 9.77651 6.74995 -8.74812 0.67285 0.55089 3.55276 99.0 0.08672 15.23996 6.580400000000001e-19
9846 0.3 4034914 0.01226 8.52911 0.34304 6.80507 0.49315 -1.78139 2.58274 8.51048 8.52911 3.39124 -7.98012 1.39682 0.00419 2.4825 99.0 0.34294 19.46411 7.864500000000001e-19
9847 0.01 4036147 0.51997 9.8574 0.44163 7.84549 1.00465 -2.03247 2.13872 9.71283 9.8574 24.49201 -8.32248 1.00955 0.17569 2.83689 99.0 0.44181 24.35665 4.1435000000000003e-19
9848 0.3 4036976 0.01071 7.85138 0.95161 7.10349 0.06022 -3.46284 3.40223 7.83202 7.85138 0.71224 -7.9805 1.26428 0.00369 1.82854 99.0 0.95135 140.23684 2.2964000000000004e-19
9849 0.21 4037049 0.03122 8.08552 0.75617 6.96652 0.02999 -1.20904 2.39821 8.03844 8.08552 1.22116 -7.95034 1.42984 0.01046 2.67135 99.0 0.75529 115.20253 6.9015e-19
9850 0.07 4037571 0.12309 9.51567 0.46976 7.2322 0.59625 -2.01152 2.15087 9.42748 9.51567 29.35468 -7.94264 1.46261 0.04115 2.96571 99.0 0.46944 21.86795 2.2921e-18
9851 0.05 403757 0.16645 9.10331 0.40152 7.60158 0.88981 -1.83306 2.34188 9.00184 9.10331 8.75979 -7.97497 1.35716 0.05594 2.6717 99.0 0.40152 16.52417 2.2271e-19
9852 0.0 403826 1.42776 10.06998 1.17757 7.92632 0.14133 -1.8327 1.9849 9.88903 10.06998 14.76871 -8.71607 0.6092 0.49268 2.72981 99.0 1.17463 10.3575 2.9339e-18
9853 0.18 4038535 0.0408 8.1951 0.45646 7.81291 0.22445 -3.6224 3.32005 8.13817 8.1951 1.57171 -7.95991 1.27218 0.01364 1.86378 99.0 0.45616 17.60135 1.6863e-19
9854 0.27 4038920 0.01771 8.48576 0.87161 6.77442 0.55141 -3.3184 3.15834 8.4554 8.48576 3.06906 -7.9668 1.30089 0.006 1.98665 99.0 0.87085 9.22229 2.5749000000000005e-19
9855 0.02 403977 0.32626 9.0729 1.50233 7.76419 1.10116 -2.54011 1.79035 8.93549 9.0729 5.70106 -8.16148 1.25804 0.11108 3.42413 99.0 1.49607 21.46596 1.2277000000000002e-19
9856 0.0 404100 1.50509 9.46247 0.69466 7.40733 0.48507 -1.99383 2.90141 9.27755 9.46247 3.50274 -8.7348 0.40539 0.52213 1.65292 99.0 0.69635 15.77768 8.836100000000001e-20
9857 0.03 404103 0.29332 9.63818 0.39213 7.90886 0.94329 -3.18927 2.69501 9.51324 9.63818 22.69441 -8.12941 1.12455 0.09891 2.25304 99.0 0.39214 30.61304 2.7006000000000004e-19
